,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,54.70165745856354,11.165745856353594,8.093922651933703,1.5690607734806632,3.3306690738754696e-16,13.23756906077348,5.563535911602209,1.3535911602209947,1.1823204419889504,237.37016574585633,113.50828729281766,55.823204419889514,0.11602209944751371,180.19889502762422,11.171270718232043,10.071823204419886,3.9337016574585624,1.535911602209945
1,55.0,40.0,0.0,0.0,0.0,27.0,5.0,3.0,2.0,4680.0,3456.0,0.0,1.0,864.0,40.0,17.0,0.0,0.0
2,51.04166666666667,11.416666666666666,8.083333333333334,1.8333333333333335,1.416666666666667,16.583333333333336,6.041666666666667,2.25,1.625,420.99999999999994,199.99999999999997,38.0,0.3749999999999999,1093.0,11.333333333333334,11.083333333333334,7.833333333333333,2.875
